,address,name,longitude,latitude
2996,"['2025 105th Ave NE', 'Blaine, MN 55449-5202 | Map']",Invictus Brewing Co.,-93.219427,45.161439
2997,"['708 3rd St SE', 'Cedar Rapids, IA 52401-2012 | Map']",Iowa Brewing,-91.661852,41.9742322
2998,"['107 N 1st St', 'Marshalltown, IA 50158-5803 | Map']",Iowa River Brewing Company,-92.9139675,42.0511616
2999,"['2971 Whalen Rd', 'Bloomfield, NY 14469-9786 | Map']",Irish Mafia Brewing Co,-77.388657,42.884427
3000,"['402 S Nevada Ave', 'Colorado Springs, CO 80903-2110 | Map']",Iron Bird Brewing Co.,-104.8225902,38.8279937
3001,"['136 Washington St', 'Norwalk, CT 06854 | Map']",Iron Brewing Company,-73.4165858,41.0987245
3002,"['100 State St Ste 122', 'Ludlow, MA 01056-3435 | Map']",Iron Duke Brewing Co,-72.475481,42.1547787
3003,"['1305 Hot Springs Way Ste 101', 'Vista, CA 92081-7876 | Map']",Iron Fist Brewing Co,-117.2390501,33.1450803
3004,"['196 Baker St', 'Corning, NY 14830-2074 | Map']",Iron Flamingo Brewery,-77.05649129999999,42.155173
3005,"['1302 W 2nd Ave', 'Spokane, WA 99201-4616 | Map']",Iron Goat Brewing,-117.4313362,47.65479269999999
3006,"['49 N Church St', 'Carbondale, PA 18407-1904 | Map']",Iron Hart,-75.49984859999999,41.57389320000001
3007,"['8400 Germantown Ave', 'Philadelphia, PA 19118-3328 | Map']",Iron Hill Brewery & Restaurant - Chestnut Hill,-75.2055144,40.0750694
3008,"['741 Haywood Rd', 'Greenville, SC 29607 | Map']",Iron Hill Brewery & Restaurant - Greenville,-82.3375168,34.8510769
3009,"['785 Huntingdon Pike', 'Huntingdon Valley, PA 19006-8362 | Map']",Iron Hill Brewery & Restaurant - Huntingdon Valley,-75.0927711,40.0885488
3010,"['781 Harrisburg Pike', 'Lancaster, PA 17603-2655 | Map']",Iron Hill Brewery & Restaurant - Lancaster,-76.3188176,40.05065980000001
3011,"[""124 East King's Hwy"", 'Maple Shade, NJ 08052-5405 | Map']",Iron Hill Brewery & Restaurant - Maple Shade,-74.9731206,39.9467828
3012,"['30 E State Street', 'Media, PA 19063-2904 | Map']",Iron Hill Brewery & Restaurant - Media,-75.3882623,39.917477
3013,"['147 East Main St', 'Newark, DE 19711-7313 | Map']",Iron Hill Brewery & Restaurant - Newark,-75.7468383,39.6834005
3014,"['1460 Bethlehem Pike', 'North Wales, PA 19454-2159 | Map']",Iron Hill Brewery & Restaurant - North Wales,-75.22356649999999,40.207844
3015,"['130 Bridge St', 'Phoenixville, PA 19460-3448 | Map']",Iron Hill Brewery & Restaurant - Phoenixville,-75.51379419999999,40.1340672
3016,"['19815 Coastal Hwy', 'Rehoboth Beach, DE 19971 | Map']",Iron Hill Brewery & Restaurant - Rehoboth Beach,-75.109372,38.7160763
3017,"['13107 Town Center Blvd', 'Voorhees, NJ 08043-2668 | Map']",Iron Hill Brewery & Restaurant - Voorhees,-74.9990203,39.8518072
3018,"['3 West Gay St', 'West Chester, PA 19380-3010 | Map']",Iron Hill Brewery & Restaurant - West Chester,-75.60548779999999,39.9605274
3019,"['620 Justison St', 'Wilmington, DE 19801-5141 | Map']",Iron Hill Brewery & Restaurant - Wilmington,-75.56046049999999,39.7334413
3020,"['60 Greenfield Ave', 'Ardmore, PA 19003-1204 | Map']",Iron Hill Brewery & Restaurant (Ardmore),-75.2976249,40.00866389999999
3021,"['245 S Plumer Ave Ste 27', 'Tucson, AZ 85719-6348 | Map']",Iron John's Brewing Company,-110.9386021,32.2189966
3022,"['519 S Husband St', 'Stillwater, OK 74074-4031 | Map']",Iron Monk Brewing Company,-97.0595494,36.1160974
3023,"['150 E Simmons St Ste 1', 'Galesburg, IL 61401-4641 | Map']",Iron Spike Brewing Company,-90.3689876,40.9461484
3024,"['765 Center Blvd', 'Fairfax, CA 94930-1764 | Map']",Iron Springs Pub & Brewery,-122.5839888,37.9859758
3025,"['37 Costello Ave', 'Florissant, CO 80816 | Map']",Iron Tree Table & Taps,-105.2897499,38.9464205
3026,"['1581 Industrial St', 'Los Angeles, CA 90021-1217 | Map']",Iron Triangle Brewing Company,-118.2358046,34.0362477
3027,"['360 W Ridge Rd', 'Rochester, NY 14615-2928 | Map']",Iron Tug Brewing,-77.636534,43.1998559
3028,"['2610 Kibby Rd', 'Jackson, MI 49203-4908 | Map']",Ironbark Brewery,-84.4381418,42.2188166
3029,"['115 N 2nd St', 'Wilmington, NC 28401-3936 | Map']",Ironclad Brewery,-77.9478527,34.2370202
3030,"['42095 Zevo Dr Unit 1', 'Temecula, CA 92590-3741 | Map']",Ironfire Brewing Company,-117.1782986,33.5117747
3031,"['2129 Northwest Pkwy SE Ste 105', 'Marietta, GA 30067-9223 | Map']",Ironmonger Brewing,-84.4896874,33.9208688
3032,"['6 Roosevelt Rd', 'Valparaiso, IN 46383-5136 | Map']",Ironwood Brewing Co LLC,-87.04632409999999,41.4683836
3033,"['12354 W Alameda Pkwy Ste 110', 'Lakewood, CO 80228-2844 | Map']",Ironworks Brewery & Pub,-105.1367851,39.7036071
3034,"['2 Chapel St', 'Honesdale, PA 18431-2094 | Map']",Irving Cliff Brewery,-75.2580692,41.5747592
3035,"['326 Belleview', 'Crested Butte, CO 81224-8706 | Map']",Irwin Brewing Company,-106.9846865,38.8667497
3036,"['82229 Overseas Hwy', 'Islamorada, FL 33036-3659 | Map']",Islamorada Beer Company,-80.6279437,24.9241203
3037,"['5049 6th St', 'Carpinteria, CA 93013-2001 | Map']",Island Brewing Co,-119.5210176,34.395871
3038,"['65 E Front St', 'Winona, MN 55987-3494 | Map']",Island City Brewing Company,-91.63465200000002,44.053707
3039,"['3900 Frontage Rd S', 'Lakeland, FL 33815 | Map']",Island Coastal Lager,-82.0240867,28.0440296
3040,"['125 John Roberts Rd', 'South Portland, ME 04106-3295 | Map']",Island Dog Brewing,-70.3288431,43.6286929
3041,"['33 Hope Ln', 'Eastsound, WA 98245-8915 | Map']",Island Hoppin' Brewery,-122.914725,48.70261250000001
3042,"['642 Rogers Ave', 'Brooklyn, NY 11226-1502 | Map']",Island To Island Brewery,-73.9532833,40.6558108
3043,"['1715 Summit Ave', 'Richmond, VA 23230-4515 | Map']",Isley Brewing Company,-77.46840329999999,37.5689251
3044,"['400 E Orchard St Ste B', 'Itasca, IL 60143-1773 | Map']",Itasca Brewing Company Inc,-88.0093174,41.9718842
3045,"['220 W Main St', 'Denison, TX 75020-3025 | Map']",Ivanhoe Aleworks,-96.5378331,33.7550725
3046,"['1300 Alden Rd', 'Orlando, FL 32803-1822 | Map']",Ivanhoe Park Brewing Company,-81.3719492,28.5633715
3047,"['7314 Washington St', 'Denver, CO 80229-6302 | Map']",J Moe's Brewing Company,-104.9771125,39.8293573
3048,"['120 NW 24th St', 'Miami, FL 33127-4414 | Map']",J Wakefield Brewing,-80.1974881,25.7995857
3049,"['1209 E Main St', 'Cortez, CO 81321-2910 | Map']",J. Fargo's Family Dining & Micro Brewery / Coyote J Brewing Co,-108.5702955,37.348463
3050,"['33 Main St', 'Woodbridge, NJ 07095-3335 | Map']",J.J. Bitting Brewing Co.,-74.2772375,40.5547634
3051,"['400 E Ridgeway St', 'Clifton Forge, VA 24422-1327 | Map']",Jack Mason's Tavern and Brewery,-79.8274419,37.8151759
3052,"['15593 Edgewood Dr', 'Baxter, MN 56401-6952 | Map']",Jack Pine Brewery,-94.2534376,46.3773092
3053,"['2380 Larsen Dr', 'Camino, CA 95709-9749 | Map']",Jack Russell Farm Ales,-120.679112,38.756309
3054,"['102 Eden St', 'Bar Harbor, ME 04609-1106 | Map']",Jack Russell's Steakhouse and Brewery / Maine Coast Brewing Co.,-68.22641589999999,44.3961832
3055,"['701 8th Ave S', 'Nashville, TN 37203-4104 | Map']","Jackalope Brewing Company, LLC",-86.7794576,36.1503769
3056,"['800 W Grand Ave Ste B Ste 201', 'Escondido, CA 92025-2562 | Map']",Jacked Up Brewery,-117.0917736,33.1174244
3057,"['25 Campbell St', 'Athens, OH 45701-2616 | Map']",Jackie O's Brewery,-82.0909689,39.3317512
3058,"['22-24 W Union St', 'Athens, OH 45701-2818 | Map']",Jackie O's Pub & Brewery,-82.137811,39.3213961
3059,"['1323 Terminal St', 'West Sacramento, CA 95691-3514 | Map']",Jackrabbit Brewing Co,-121.5411352,38.5720287
3060,"['39176 Argonaut Way', 'Fremont, CA 94538-1304 | Map']",Jack's Brewing Co,-121.9875215,37.5441188
3061,"['108 North 21st Street', 'Purcellville, VA 20132 | Map']",Jack's Run Brewing Co,-77.7149603,39.1370342
3062,"['106 N Jackson St', 'Perryville, MO 63775-1336 | Map']",Jackson Street Brew Co.,-89.8638435,37.7261155
3063,"['607 5th St', 'Sioux City, IA 51101-1301 | Map']",Jackson Street Brewing,-96.40304839999999,42.4953691
3064,"['4665 Broadmoor Ave SE Ste 135', 'Grand Rapids, MI 49512-5387 | Map']",Jaden James Brewery @ The Cascade Winery,-85.56275649999999,42.8789798
3065,"['120 Beall Ave', 'Wooster, OH 44691-3673 | Map']",JAFB Brewery,-81.93464929999999,40.79949939999999
3066,"['1139 20th St', 'Denver, CO 80202-1811 | Map']",Jagged Mountain Brewery,-104.9913841,39.75226
3067,"['9445 Washington Blvd N Ste F', 'Laurel, MD 20723-1380 | Map']",Jailbreak Brewing Company,-76.8232617,39.1241738
3068,"['8 Cherry St', 'Hampton, GA 30228-5575 | Map']",Jailhouse Brewing Co,-84.2822238,33.3866934
3069,"['10922 Elm St', 'Omaha, NE 68144-4822 | Map']",Jaipur Restaurant and Brewpub,-96.08335319999999,41.2328688
3070,"['11860 Stapleton Dr', 'Peyton, CO 80831 | Map']",JAKs Brewing Company,-104.6065147,38.9698343
3071,"['875 Main St', 'Newfoundland, PA 18445-5210 | Map']",Jam Room Brewing Co,-75.32576399999999,41.302158
3072,"['70 E First St', 'Nederland, CO 80466 | Map']",James Peak Brewery,-105.5093619,39.9616936
3073,"['561 Valley St', 'Scottsville, VA 24590-4983 | Map']",James River Brewery,-78.4959272,37.8004256
3074,"['410 S James St', 'Ludington, MI 49431-2159 | Map']",Jamesport Brewing Co,-86.448065,43.9521436
3075,"['5873 Sound Ave', 'Riverhead, NY 11901-5611 | Map']",Jamesport Farm Brewery,-72.596475,40.977322
3076,"['21721 Harper Ave', 'Saint Clair Shores, MI 48080-2213 | Map']",Jamex Brewing Co,-82.91248259999999,42.456554
3077,"['3113 Calle Allejandro', 'Jamul, CA 91935-3108 | Map']",Jamul Brewing Co. - Production Only,-116.8775758,32.7099067
3078,"['103 W Mount Vernon St', 'Somerset, KY 42501-1627 | Map']",Jarfly Brewing Co,-84.604961,37.0918337
3079,"['1075 Country Ln Ste 100', 'Ishpeming, MI 49849-3402 | Map']",Jasper Ridge Brewing Co,-87.68033679999999,46.50176099999999
3080,"['690 Redwood Hwy', 'Grants Pass, OR 97527-5582 | Map']",JD's Sports Pub and Brewery,-123.3408233,42.4237558
3081,"['1215 Mango Ave', 'Sarasota, FL 34237-2816 | Map']",JDub's Brewing Co.,-82.52548379999999,27.3489852
3082,"['2855 Marconi Dr Ste 350', 'Alpharetta, GA 30005-2051 | Map']",Jekyll Brewing,-84.2472241,34.0861343
3083,"['Seattle, WA 98108-2747', 'Phone: (206) 397-4999']",Jellyfish Brewing Company,-122.3045438,47.5405059
3084,"['215 3rd St NW', 'Great Falls, MT 59404-4103 | Map']",Jeremiah Johnson Brewing Company,-111.3159522,47.5101528
3085,"['426 Sand Shore Rd Unit 1', 'Hackettstown, NJ 07840-5535 | Map']",Jersey Girl Brewing Company,-74.77786809999999,40.8573783
3086,"['1921 Jessup Dr', 'Fort Collins, CO 80525-2551 | Map']",Jessup Farm Barrel House,-105.0378616,40.5621896
3087,"['13187 Fitzhugh Rd', 'Austin, TX 78736-6510 | Map']",Jester King Brewery,-97.9990985,30.2306803
3088,"['310 Newman Dr', 'Cookeville, TN 38501-4127 | Map']",Jig Head Brewing Company,-85.52368539999999,36.1453894
3089,"['225 N Enola Rd', 'Enola, PA 17025-2414 | Map']",Jigsy's Brewpub & Restaurant,-76.9301631,40.2949085
3090,"['305 E Lander St', 'Pocatello, ID 83201 | Map']",Jim Dandy Brewing,-112.4483018,42.866176
3091,"['3615 n steele blvd', 'fayetteville, AR 72703 | Map']",JJs Brewing Company,-94.1568248,36.1193467
3092,"['27 E Main St', 'Lititz, PA 17543-1926 | Map']",JoBoy's Brew Pub,-76.30613939999999,40.1572293
3093,"['4 W Main St', 'Westminster, MD 21157-4816 | Map']",Johanssons Dining House,-76.9956983,39.5755009
3094,"['1 Worcester Rd', 'Framingham, MA 01701-5359 | Map']",John Harvards Brew House - Framingham,-71.3935752,42.303984
3095,"['100 Walnut St Ste 111', 'Peoria, IL 61602-1544 | Map']",John S. Rhodell Brewery,-89.5937403,40.6863832
3096,"['121 N Pearl St', 'Wayne, NE 68787 | Map']",Johnnie Byrd Brewing Company,-97.01926259999999,42.2294305
3097,"['15 Atlanta Street', 'Marietta, GA 30060-1985 | Map']","Johnnie MacCracken's Celtic Firehouse Pub, Inc.",-84.54882669999999,33.9518475
3098,"['1457 Lincoln Ave', 'Calistoga, CA 94515 | Map']",Johnny's Calistoga / Mud City Brews,-122.5788106,38.5796608
3099,"['410 E State of Franklin Rd', 'Johnson City, TN 37601-4871 | Map']",Johnson City Brewing Co,-82.3450582,36.317964
3100,"['2319 Bishop Cir E', 'Dexter, MI 48130-1567 | Map']",Jolly Pumpkin Artisan Ales,-83.87836209999999,42.3236491
3101,"['311 S Main St', 'Ann Arbor, MI 48104-2107 | Map']",Jolly Pumpkin Cafe and Brewery,-83.74823769999999,42.27914750000001
3102,"['428 Bridge St NW', 'Grand Rapids, MI 49504 | Map']",Jolly Pumpkin Pizzeria and Brewery,-85.68029519999999,42.9703336
3103,"['13512 Peninsula Dr Old Mission Peninsula', 'Traverse City, MI 49686-9717 | Map']","Jolly Pumpkin Restaurant, Brewery & Distillery",-85.52827719999999,44.8861751
3104,"['236 Raceway Dr Ste 12', 'Mooresville, NC 28117-6518 | Map']",Jolly Roger Brew,-80.8657128,35.5860756
3105,"['173 Beam Rd', 'Chehalis, WA 98532-9303 | Map']",Jones Creek Brewing,-123.277556,46.5888289
3106,"['320 E Durham Rd', 'Cary, NC 27513-4043 | Map']",Jordan Lake Brewing Co,-78.77584379999999,35.7902816
3107,"['155 N Gibson Rd', 'Henderson, NV 89014-6713 | Map']","Joseph James Brewing Co, Inc",-115.0306154,36.0383807
3108,"['576 N Eugene St', 'Greensboro, NC 27401 | Map']",Joymongers Brewing Co.,-79.7932129,36.0785811
3109,"['2501 Sheridan Blvd', 'Edgewater, CO 80214-1330 | Map']",Joyride Brewing Co,-105.0534522,39.753134
3110,"['44356 S Grimmer Blvd', 'Fremont, CA 94538-6385 | Map']",JP DasBrew,-121.9547856,37.5029817
3111,"['458 W Walnut St', 'Johnson City, TN 37604-6766 | Map']",JRH Brewing,-82.35542439999999,36.3116392
3112,"['2610 E Katella Ave', 'Anaheim, CA 92806-5903 | Map']",JT Schmids Restaurant & Brewery,-117.8769732,33.80549330000001
3113,"['402 E Main St', 'Mahomet, IL 61853-7444 | Map']",JT Walker's/Champaign County Brewing Co,-88.4037829,40.1953694
3114,"['115 W 11th St', 'Dubuque, IA 52001-4802 | Map']",Jubeck New World Brewing,-90.66785469999999,42.5036133
3115,"['4057 Asbury Ave Ste 6', 'Tinton Falls, NJ 07753-7700 | Map']",Jughandle Brewing Co LLC,-74.0785702,40.2364431
3116,"['2315 Main St', 'Julian, CA 92065 | Map']",Julian Brewing Co,-116.6041292,33.0791279
3117,"['1717 N Rouse Ave', 'Bozeman, MT 59715-2426 | Map']",Julius Lehrkind Brewing,-111.0324506,45.6961861
3118,"['110 W American Canyon Rd', 'American Canyon, CA 94503-4196 | Map']",Junction Brewery & Grill,-122.2548453,38.1659201
3119,"['131 S Crawford Ave', 'June Lake, CA 93529 | Map']",June Lake Brewing,-119.0759744,37.77869159999999
3120,"['1825 W Main St', 'Fort Wayne, IN 46808-3715 | Map']",Junk Ditch Brewing Company,-85.1667036,41.0776207
3121,"['1416 1st Ave N', 'Moorhead, MN 56560-2208 | Map']",Junkyard Brewing Company,-96.7563457,46.8763723
3122,"['2181 Shattuck Ave', 'Berkeley, CA 94704-1308 | Map']",Jupiter,-122.267582,37.8697958
3123,"['201 Vt Route 112', 'Jacksonville, VT 05342-9634 | Map']",J'ville Brewery,-72.819982,42.794625
3124,"['507 Main St', 'Eau Claire, WI 54701-3736 | Map']",K Point Brewing,-91.4960193,44.8110615
3125,"['1221 Empire Blvd', 'Rochester, NY 14609-5946 | Map']",K2 Brothers Brewing,-77.5215212,43.1745455
3126,"['1607 Hawthorne St', 'Forest Grove, OR 97116-2537 | Map']","Kaiser Brewing Company, LLC",-123.0989719,45.514234
3127,"['471 South Hill Rd', 'Bernalillo, NM 87004-9199 | Map']",Kaktus Brewing Co.,-106.5393698,35.3080487
3128,"['412 Main St', 'Kalispell, MT 59901-4849 | Map']",Kalispell Brewing Co,-114.3126401,48.1946009
3129,"['405 B Ave', 'Kalona, IA 52247 | Map']",Kalona Brewing Company,-91.7075498,41.4832991
3130,"['1750 Bloomsbury Ave', 'Ocean, NJ 07712-3941 | Map']",Kane Brewing,-74.0449757,40.2365414
3131,"['1960 N 12th St', 'Grand Junction, CO 81501-2912 | Map']",Kannah Creek Brewing Co,-108.5519053,39.0853587
3132,"['310 W 79th St', 'Kansas City, MO 64114-1843 | Map']",Kansas City Bier Company,-94.5935914,38.9853632
3133,"['310 C St', 'Washington, KS 66968-1909 | Map']",Kansas Territory Brewing,-97.05094539999999,39.8168647
3134,"['3698 Kinsman Blvd', 'Madison, WI 53704-2509 | Map']",Karben4 Brewing,-89.325671,43.126006
3135,"['40868 Winchester Rd', 'Temecula, CA 92591-5521 | Map']",Karl Strauss Brewing Co,-117.1591493,33.5249124
3136,"['9675 Scranton Rd', 'San Diego, CA 92121-1761 | Map']",Karl Strauss Brewing Co - Sorrento Mesa,-117.2017648,32.896535
3137,"['10448 Reserve Dr', 'San Diego, CA 92127-3510 | Map']",Karl Strauss Brewing Co - 4S Ranch,-117.1134033,33.0214603
3138,"['2390 E Orangewood Ave Ste 100', 'Anaheim, CA 92806-6141 | Map']",Karl Strauss Brewing Co - Anaheim,-117.882292,33.79546500000001
3139,"['5801 Armada Dr', 'Carlsbad, CA 92008-4609 | Map']",Karl Strauss Brewing Co - Carlsbad,-117.3140153,33.1244064
3140,"['901 S Coast Dr Ste A', 'Costa Mesa, CA 92626-7790 | Map']",Karl Strauss Brewing Co - Costa Mesa,-117.8940498,33.6896375
3141,"['1157 Columbia St', 'San Diego, CA 92101-3511 | Map']",Karl Strauss Brewing Co - Downtown,-117.1670758,32.7174547
3142,"['600 Wilshire Blvd Ste 100', 'Los Angeles, CA 90017-3212 | Map']",Karl Strauss Brewing Co - Downtown Los Angeles,-118.2565453,34.0479718
3143,"['1044 Wall St', 'La Jolla, CA 92037-4437 | Map']",Karl Strauss Brewing Co - La Jolla,-117.2735361,32.8471174
3144,"['1000 Universal Studios Blvd', 'Universal City, CA 91608-1008 | Map']",Karl Strauss Brewing Co - Universal CityWalk,-118.3521074,34.1362089
3145,"['315 1st St', 'Fountain, MN 55935-8816 | Map']",Karst Brewing LLC,-92.1351847,43.7401072
3146,"['47160 Spruce Haven St', 'Kenai, AK 99611-9677 | Map']",Kassik's Brewery,-151.3060399,60.663935
3147,"['117 W Park St', 'Livingston, MT 59047-2626 | Map']",Katabatic Brewing Co,-110.5615962,45.6618673
3148,"['4810 Granite Dr Ste 1A', 'Rocklin, CA 95677 | Map']",Kathrin's Biergarten,-121.22388,38.7905875
3149,"['4265 Rice St', 'Lihue, HI 96766 | Map']",Kauai Beer Company,-159.3649109,21.9721001
3150,"['4350 Waialo Rd', 'Port Allen, HI 96705 | Map']",Kauai Island Brewery,-159.5865921,21.9014044
3151,"['1054 E Walnut Ave', 'Tulare, CA 93274 | Map']",Kaweah Brewing Co.,-119.3321158,36.1935297
3152,"['20 Saint James St', 'Kingston, NY 12401-4534 | Map']",Keegan Ales,-74.011848,41.931475
3153,"['97 Nassau Ave', 'Brooklyn, NY 11222-3081 | Map']",Keg & Lantern Brewing Co,-73.9503655,40.7241056
3154,"['111 Sharp St', 'Glenwood, IA 51534-1755 | Map']",Keg Creek Brewing Company,-95.73849159999999,41.0462195
3155,"['712 E Empire St Ste 2', 'Bloomington, IL 61701-3252 | Map']",Keg Grove Brewing Company,-88.983004,40.48857940000001
3156,"['117 Faust Ln', 'Champion, PA 15622-2107 | Map']",Kegg Brewing Company,-79.347212,40.063175
3157,"['210 NW 21st Ave', 'Portland, OR 97209-1004 | Map']",Kells Brew Pub,-122.6940005,45.5244264
3158,"['154 S Broadway # 156', 'Pitman, NJ 08071-2232 | Map']",Kelly Green Brewing Co.,-73.78799599999999,43.071188
3159,"['3222 Central Ave SE', 'Albuquerque, NM 87106-1458 | Map']",Kellys Brewpub,-106.608673,35.079987
3160,"['80 N High St Unit 3', 'Derry, NH 03038-2272 | Map']",Kelsen Brewing Company,-71.3335403,42.8896582
3161,"['41 N Main St', 'Three Rivers, MI 49093-1531 | Map']",Kelsey Block Brewing Company,-85.6337204,41.9451931
3162,"['3945 Main St', 'Kelseyville, CA 95451-7424 | Map']",Kelsey Creek Brewing,-122.8384843,38.9777262
3163,"['308 Homestead Ln', 'Soldotna, AK 99669-8010 | Map']",Kenai River Brewing Co,-151.056718,60.484773
3164,"['1771 US Rte 201', 'West Forks, ME 04985-0100 | Map']",Kennebec River Brewery,-69.9943684,45.2656815
3165,"['8 Western Ave Ste 6', 'Kennebunk, ME 04043-7756 | Map']",Kennebunkport Brewery / Federal Jacks,-70.4794306,43.3602074
3166,"['3911 State Route 722', 'New Madison, OH 45346 | Map']",Kennedy Vineyard,-84.6547556,39.9307628
3167,"['109 S Broad St Ste 2', 'Kennett Square, PA 19348-3101 | Map']",Kennett Brewing Company,-75.70984469999999,39.8467373
3168,"['Kent, CT 06757', 'Phone: (860) 398-9645']",Kent Falls Brewing Company,-73.45337789999999,41.745084
3169,"['13415 Sierra Way', 'Kernville, CA 93238-9714 | Map']",Kern River Brewing Co,-118.4192996,35.7574812
3170,"['134415 Sierra Way Ste B', 'Kernville, CA 93238 | Map']",Kern River Brewing Company Back Yard,-118.4192969,35.7574666
3171,"['210 N Main St', 'Kernersville, NC 27284-4004 | Map']",Kernersville Brewing Company,-80.0719469,36.12112990000001
3172,"['2500 47th St Ste 12', 'Boulder, CO 80301-2335 | Map']","Kettle and Spoke Brewery, LLC",-105.2432568,40.025834
3173,"['407 W Main St', 'Tilton, NH 03276-5012 | Map']",Kettlehead Brewing Company,-71.6008615,43.4426586
3174,"['605 Coldsmoke Ave', 'Bonner, MT 59823-8504 | Map']",Kettlehouse Brewing Co - Bonner Brewery,-113.8629842,46.8752493
3175,"['602 Myrtle St', 'Missoula, MT 59801-2704 | Map']",Kettlehouse Brewing Co - Southside,-113.9987713,46.865937
3176,"['8572 Briglin Rd', 'Hammondsport, NY 14840-9633 | Map']",Keuka Brewing Co,-77.19103299999999,42.485417
3177,"['408 Shelden Ave', 'Houghton, MI 49931-2138 | Map']",Keweenaw Brewing Co,-88.56876299999999,47.1220827
3178,"['408 Shelden Ave', 'Houghton, MI 49931 | Map']",Keweenaw Brewing Co - Production Facility,-88.56876299999999,47.1220827
3179,"['2500 Grays Rd', 'Dundalk, MD 21222-5044 | Map']",Key Brewing Co.,-76.4627749,39.244513
3180,"['1311 Washington St.', 'Vicksburg, MS 39180 | Map']",Key City Brewing Co.,-90.8819455,32.3496398
3181,"['Shelton, WA 98584', 'Type: Micro']",Keyhole Valley Brewing,-123.1007066,47.2150945
3182,"['1110 NE 8th Avenue Bay #1', 'Fort Lauderdale, FL 33304 | Map']",Khoffner Brewery LTD,-82.31128679999999,29.6595466
3183,"['934 Osgood Hill Rd', 'Westford, VT 05494-9740 | Map']",Kickback Brewery,-73.0011245,44.562773
3184,"['3050 Union Lake Rd Ste 4A', 'Commerce Township, MI 48382-4543 | Map']",Kickstand Brewing Co,-83.44787389999999,42.5911674
3185,"['608 W 700 S', 'Salt Lake City, UT 84104-1016 | Map']",Kiitos Brewing,-111.908537,40.754596
3186,"['62 Van Duzer St', 'Staten Island, NY 10301-3226 | Map']",Kills Boro Brewing Company,-74.0774704,40.6362881
3187,"['7576 Clairemont Mesa Blvd', 'San Diego, CA 92111-1504 | Map']",Kilowatt Brewing,-117.1563692,32.8331085
3188,"['764 34th St N Unit R', 'Fargo, ND 58102-3097 | Map']",Kilstone Brewing,-96.83243569999999,46.88446810000001
3189,"['4814 Hardware Dr NE', 'Albuquerque, NM 87109 | Map']",Kilt Check Brewing Co,-106.5894774,35.1364451
3190,"['750 Cross Pointe Rd Unit I and J', 'Columbus, OH 43230 | Map']",Kindred Beer,-82.833186,39.9966972
3191,"['12830 West Creek Pkwy Ste J', 'Richmond, VA 23238-1126 | Map']",Kindred Spirit Brewing,-77.669777,37.6100489
3192,"['635 State Highway 46 E Ste 207', 'Boerne, TX 78006-6010 | Map']",Kinematic Brewing Company,-98.6090887,29.8143803
3193,"['735 W Lancaster Blvd', 'Lancaster, CA 93534-3118 | Map']",Kinetic Brewing Company,-118.1433088,34.6979134
3194,"['562 Williamson Rd', 'Mooresville, NC 28117-9186 | Map']",King Canary Brewing Company,-80.8684581,35.5705815
3195,"['1709 del Paso Blvd', 'Sacramento, CA 95815-3016 | Map']",King Cong Brewing Company,-121.4559907,38.6078874
3196,"['2907 182nd St', 'Redondo Beach, CA 90278-3922 | Map']",King Harbor Brewing Co,-118.3561142,33.8659057
3197,"['9050 King Street', 'Anchorage, AK 99515 | Map']",King Street Brewing Co,-149.8791803,61.13810419999999
3198,"['1876 Vt Route 105', 'Newport, VT 05855-9915 | Map']",Kingdom Brewing,-72.280974,44.9315978
3199,"['523 Bank Ln', 'Highwood, IL 60040-1303 | Map']",Kings & Convicts Brewing,-87.8118698,42.2056962
3200,"['8560 Vineyard Ave Ste 301', 'Rancho Cucamonga, CA 91730-4395 | Map']",Kings Brewing Company,-117.6118534,34.0984011
3201,"['381 Troutman St', 'Brooklyn, NY 11237-2613 | Map']",Kings County Brewers Collective,-73.9237199,40.7060914
3202,"['43860 Paulsen Rd', 'Broken Bow, NE 68822-7120 | Map']",Kinkaider Brewing Co,-99.661746,41.42348579999999
3203,"['1016 7th St NW', 'Rochester, MN 55901-2668 | Map']",Kinney Creek Brewery,-92.47822620000001,44.0310107
3204,"['6806 Roosevelt Rd', 'Oak Park, IL 60304-1905 | Map']",Kinslahger Brewing Company,-87.7941819,41.8654059
3205,"['409 Canal Street', 'Milldale, CT 06467 | Map']",Kinsmen Brewing,-72.9023672,41.5674927
3206,"['105 E Jefferson Ave', 'Kirkwood, MO 63122-4025 | Map']",Kirkwood Station Brewing,-90.4058179,38.5825304
3207,"['1760 44th St SW Ste 8', 'Wyoming, MI 49519-6422 | Map']",Kitzingen Brewery,-85.70823899999999,42.8835839
3208,"['1320 Main St', 'Klamath Falls, OR 97601-5914 | Map']",Klamath Basin Brewing Co,-121.776433,42.22784559999999
3209,"['36 SE 10th St', 'Grand Rapids, MN 55744-3947 | Map']",Klockow Brewing Company,-93.52774099999999,47.2208869
3210,"['365 2nd Ave', 'Skagway, AK 99840 | Map']",Klondike Brewing Company,-135.3197638,59.45418409999999
3211,"['842 Market St', 'San Diego, CA 92101-6425 | Map']",Knotty Brewing Co.,-117.1568517,32.7117775
3212,"['1765 W 3rd Ave', 'Columbus, OH 43212-2769 | Map']",Knotty Pine Brewing,-83.0529598,39.9852828
3213,"['426 Ridge Rd', 'Webster, NY 14580-1793 | Map']",Knucklehead Craft Brewing,-77.51215859999999,43.2060094
